lat1000,long1000,longitude,latitude,geometry,in_man
40749,-74011,-74.011,40.749,POINT (-74.011 40.749),True
40749,-74009,-74.009,40.749,POINT (-74.009 40.749),True
40749,-74008,-74.008,40.749,POINT (-74.008 40.749),True
40749,-74007,-74.007,40.749,POINT (-74.00700000000001 40.749),True
40749,-74006,-74.006,40.749,POINT (-74.006 40.749),True
40749,-74005,-74.005,40.749,POINT (-74.005 40.749),True
40749,-74004,-74.004,40.749,POINT (-74.004 40.749),True
40749,-74003,-74.003,40.749,POINT (-74.003 40.749),True
40749,-74002,-74.002,40.749,POINT (-74.002 40.749),True
40749,-74001,-74.001,40.749,POINT (-74.001 40.749),True
40749,-74000,-74.0,40.749,POINT (-74 40.749),True
40749,-73999,-73.999,40.749,POINT (-73.999 40.749),True
40749,-73998,-73.998,40.749,POINT (-73.998 40.749),True
40749,-73997,-73.997,40.749,POINT (-73.997 40.749),True
40749,-73996,-73.996,40.749,POINT (-73.996 40.749),True
40749,-73995,-73.995,40.749,POINT (-73.995 40.749),True
40749,-73994,-73.994,40.749,POINT (-73.994 40.749),True
40749,-73993,-73.993,40.749,POINT (-73.99299999999999 40.749),True
40749,-73992,-73.992,40.749,POINT (-73.992 40.749),True
40749,-73991,-73.991,40.749,POINT (-73.991 40.749),True
40749,-73990,-73.99,40.749,POINT (-73.98999999999999 40.749),True
40749,-73989,-73.989,40.749,POINT (-73.989 40.749),True
40749,-73988,-73.988,40.749,POINT (-73.988 40.749),True
40749,-73987,-73.987,40.749,POINT (-73.98699999999999 40.749),True
40749,-73986,-73.986,40.749,POINT (-73.986 40.749),True
40749,-73985,-73.985,40.749,POINT (-73.985 40.749),True
40749,-73984,-73.984,40.749,POINT (-73.98399999999999 40.749),True
40749,-73983,-73.983,40.749,POINT (-73.983 40.749),True
40749,-73982,-73.982,40.749,POINT (-73.982 40.749),True
40749,-73981,-73.981,40.749,POINT (-73.98099999999999 40.749),True
40749,-73980,-73.98,40.749,POINT (-73.98 40.749),True
40749,-73979,-73.979,40.749,POINT (-73.979 40.749),True
40749,-73978,-73.978,40.749,POINT (-73.97799999999999 40.749),True
40749,-73977,-73.977,40.749,POINT (-73.977 40.749),True
40749,-73976,-73.976,40.749,POINT (-73.976 40.749),True
40749,-73975,-73.975,40.749,POINT (-73.97499999999999 40.749),True
40749,-73974,-73.974,40.749,POINT (-73.974 40.749),True
40749,-73973,-73.973,40.749,POINT (-73.973 40.749),True
40749,-73972,-73.972,40.749,POINT (-73.97199999999999 40.749),True
40749,-73971,-73.971,40.749,POINT (-73.971 40.749),True
40749,-73970,-73.97,40.749,POINT (-73.97 40.749),True
40749,-73969,-73.969,40.749,POINT (-73.96899999999999 40.749),True
40749,-73968,-73.968,40.749,POINT (-73.968 40.749),True
40750,-74009,-74.009,40.75,POINT (-74.009 40.75),True
40750,-74008,-74.008,40.75,POINT (-74.008 40.75),True
40750,-74007,-74.007,40.75,POINT (-74.00700000000001 40.75),True
40750,-74006,-74.006,40.75,POINT (-74.006 40.75),True
40750,-74005,-74.005,40.75,POINT (-74.005 40.75),True
40750,-74004,-74.004,40.75,POINT (-74.004 40.75),True
40750,-74003,-74.003,40.75,POINT (-74.003 40.75),True
40750,-74002,-74.002,40.75,POINT (-74.002 40.75),True
40750,-74001,-74.001,40.75,POINT (-74.001 40.75),True
40750,-74000,-74.0,40.75,POINT (-74 40.75),True
40750,-73999,-73.999,40.75,POINT (-73.999 40.75),True
40750,-73998,-73.998,40.75,POINT (-73.998 40.75),True
40750,-73997,-73.997,40.75,POINT (-73.997 40.75),True
40750,-73996,-73.996,40.75,POINT (-73.996 40.75),True
40750,-73995,-73.995,40.75,POINT (-73.995 40.75),True
40750,-73994,-73.994,40.75,POINT (-73.994 40.75),True
40750,-73993,-73.993,40.75,POINT (-73.99299999999999 40.75),True
40750,-73992,-73.992,40.75,POINT (-73.992 40.75),True
40750,-73991,-73.991,40.75,POINT (-73.991 40.75),True
40750,-73990,-73.99,40.75,POINT (-73.98999999999999 40.75),True
40750,-73989,-73.989,40.75,POINT (-73.989 40.75),True
40750,-73988,-73.988,40.75,POINT (-73.988 40.75),True
40750,-73987,-73.987,40.75,POINT (-73.98699999999999 40.75),True
40750,-73986,-73.986,40.75,POINT (-73.986 40.75),True
40750,-73985,-73.985,40.75,POINT (-73.985 40.75),True
40750,-73984,-73.984,40.75,POINT (-73.98399999999999 40.75),True
40750,-73983,-73.983,40.75,POINT (-73.983 40.75),True
40750,-73982,-73.982,40.75,POINT (-73.982 40.75),True
40750,-73981,-73.981,40.75,POINT (-73.98099999999999 40.75),True
40750,-73980,-73.98,40.75,POINT (-73.98 40.75),True
40750,-73979,-73.979,40.75,POINT (-73.979 40.75),True
40750,-73978,-73.978,40.75,POINT (-73.97799999999999 40.75),True
40750,-73977,-73.977,40.75,POINT (-73.977 40.75),True
40750,-73976,-73.976,40.75,POINT (-73.976 40.75),True
40750,-73975,-73.975,40.75,POINT (-73.97499999999999 40.75),True
40750,-73974,-73.974,40.75,POINT (-73.974 40.75),True
40750,-73973,-73.973,40.75,POINT (-73.973 40.75),True
40750,-73972,-73.972,40.75,POINT (-73.97199999999999 40.75),True
40750,-73971,-73.971,40.75,POINT (-73.971 40.75),True
40750,-73970,-73.97,40.75,POINT (-73.97 40.75),True
40750,-73969,-73.969,40.75,POINT (-73.96899999999999 40.75),True
40750,-73968,-73.968,40.75,POINT (-73.968 40.75),True
40750,-73967,-73.967,40.75,POINT (-73.967 40.75),True
40750,-73961,-73.961,40.75,POINT (-73.961 40.75),True
40751,-74010,-74.01,40.751,POINT (-74.01000000000001 40.751),True
40751,-74008,-74.008,40.751,POINT (-74.008 40.751),True
40751,-74007,-74.007,40.751,POINT (-74.00700000000001 40.751),True
40751,-74006,-74.006,40.751,POINT (-74.006 40.751),True
40751,-74005,-74.005,40.751,POINT (-74.005 40.751),True
40751,-74004,-74.004,40.751,POINT (-74.004 40.751),True
40751,-74003,-74.003,40.751,POINT (-74.003 40.751),True
40751,-74002,-74.002,40.751,POINT (-74.002 40.751),True
40751,-74001,-74.001,40.751,POINT (-74.001 40.751),True
40751,-74000,-74.0,40.751,POINT (-74 40.751),True
40751,-73999,-73.999,40.751,POINT (-73.999 40.751),True
40751,-73998,-73.998,40.751,POINT (-73.998 40.751),True
40751,-73997,-73.997,40.751,POINT (-73.997 40.751),True
40751,-73996,-73.996,40.751,POINT (-73.996 40.751),True
40751,-73995,-73.995,40.751,POINT (-73.995 40.751),True
40751,-73994,-73.994,40.751,POINT (-73.994 40.751),True
40751,-73993,-73.993,40.751,POINT (-73.99299999999999 40.751),True
40751,-73992,-73.992,40.751,POINT (-73.992 40.751),True
40751,-73991,-73.991,40.751,POINT (-73.991 40.751),True
40751,-73990,-73.99,40.751,POINT (-73.98999999999999 40.751),True
40751,-73989,-73.989,40.751,POINT (-73.989 40.751),True
40751,-73988,-73.988,40.751,POINT (-73.988 40.751),True
40751,-73987,-73.987,40.751,POINT (-73.98699999999999 40.751),True
40751,-73986,-73.986,40.751,POINT (-73.986 40.751),True
40751,-73985,-73.985,40.751,POINT (-73.985 40.751),True
40751,-73984,-73.984,40.751,POINT (-73.98399999999999 40.751),True
40751,-73983,-73.983,40.751,POINT (-73.983 40.751),True
40751,-73982,-73.982,40.751,POINT (-73.982 40.751),True
40751,-73981,-73.981,40.751,POINT (-73.98099999999999 40.751),True
40751,-73980,-73.98,40.751,POINT (-73.98 40.751),True
40751,-73979,-73.979,40.751,POINT (-73.979 40.751),True
40751,-73978,-73.978,40.751,POINT (-73.97799999999999 40.751),True
40751,-73977,-73.977,40.751,POINT (-73.977 40.751),True
40751,-73976,-73.976,40.751,POINT (-73.976 40.751),True
40751,-73975,-73.975,40.751,POINT (-73.97499999999999 40.751),True
40751,-73974,-73.974,40.751,POINT (-73.974 40.751),True
40751,-73973,-73.973,40.751,POINT (-73.973 40.751),True
40751,-73972,-73.972,40.751,POINT (-73.97199999999999 40.751),True
40751,-73971,-73.971,40.751,POINT (-73.971 40.751),True
40751,-73970,-73.97,40.751,POINT (-73.97 40.751),True
40751,-73969,-73.969,40.751,POINT (-73.96899999999999 40.751),True
40751,-73968,-73.968,40.751,POINT (-73.968 40.751),True
40751,-73967,-73.967,40.751,POINT (-73.967 40.751),True
40751,-73966,-73.966,40.751,POINT (-73.96599999999999 40.751),True
40751,-73960,-73.96,40.751,POINT (-73.95999999999999 40.751),True
40752,-74008,-74.008,40.752,POINT (-74.008 40.752),True
40752,-74007,-74.007,40.752,POINT (-74.00700000000001 40.752),True
40752,-74006,-74.006,40.752,POINT (-74.006 40.752),True
40752,-74005,-74.005,40.752,POINT (-74.005 40.752),True
40752,-74004,-74.004,40.752,POINT (-74.004 40.752),True
40752,-74003,-74.003,40.752,POINT (-74.003 40.752),True
40752,-74002,-74.002,40.752,POINT (-74.002 40.752),True
40752,-74001,-74.001,40.752,POINT (-74.001 40.752),True
40752,-74000,-74.0,40.752,POINT (-74 40.752),True
40752,-73999,-73.999,40.752,POINT (-73.999 40.752),True
40752,-73998,-73.998,40.752,POINT (-73.998 40.752),True
40752,-73997,-73.997,40.752,POINT (-73.997 40.752),True
40752,-73996,-73.996,40.752,POINT (-73.996 40.752),True
40752,-73995,-73.995,40.752,POINT (-73.995 40.752),True
40752,-73994,-73.994,40.752,POINT (-73.994 40.752),True
40752,-73993,-73.993,40.752,POINT (-73.99299999999999 40.752),True
40752,-73992,-73.992,40.752,POINT (-73.992 40.752),True
40752,-73991,-73.991,40.752,POINT (-73.991 40.752),True
40752,-73990,-73.99,40.752,POINT (-73.98999999999999 40.752),True
40752,-73989,-73.989,40.752,POINT (-73.989 40.752),True
40752,-73988,-73.988,40.752,POINT (-73.988 40.752),True
40752,-73987,-73.987,40.752,POINT (-73.98699999999999 40.752),True
40752,-73986,-73.986,40.752,POINT (-73.986 40.752),True
40752,-73985,-73.985,40.752,POINT (-73.985 40.752),True
40752,-73984,-73.984,40.752,POINT (-73.98399999999999 40.752),True
40752,-73983,-73.983,40.752,POINT (-73.983 40.752),True
40752,-73982,-73.982,40.752,POINT (-73.982 40.752),True
40752,-73981,-73.981,40.752,POINT (-73.98099999999999 40.752),True
40752,-73980,-73.98,40.752,POINT (-73.98 40.752),True
40752,-73979,-73.979,40.752,POINT (-73.979 40.752),True
40752,-73978,-73.978,40.752,POINT (-73.97799999999999 40.752),True
40752,-73977,-73.977,40.752,POINT (-73.977 40.752),True
40752,-73976,-73.976,40.752,POINT (-73.976 40.752),True
40752,-73975,-73.975,40.752,POINT (-73.97499999999999 40.752),True
40752,-73974,-73.974,40.752,POINT (-73.974 40.752),True
40752,-73973,-73.973,40.752,POINT (-73.973 40.752),True
40752,-73972,-73.972,40.752,POINT (-73.97199999999999 40.752),True
40752,-73971,-73.971,40.752,POINT (-73.971 40.752),True
40752,-73970,-73.97,40.752,POINT (-73.97 40.752),True
40752,-73969,-73.969,40.752,POINT (-73.96899999999999 40.752),True
40752,-73968,-73.968,40.752,POINT (-73.968 40.752),True
40752,-73967,-73.967,40.752,POINT (-73.967 40.752),True
40752,-73966,-73.966,40.752,POINT (-73.96599999999999 40.752),True
40752,-73965,-73.965,40.752,POINT (-73.965 40.752),True
40752,-73959,-73.959,40.752,POINT (-73.959 40.752),True
40753,-74008,-74.008,40.753,POINT (-74.008 40.753),True
40753,-74007,-74.007,40.753,POINT (-74.00700000000001 40.753),True
40753,-74006,-74.006,40.753,POINT (-74.006 40.753),True
40753,-74005,-74.005,40.753,POINT (-74.005 40.753),True
40753,-74004,-74.004,40.753,POINT (-74.004 40.753),True
40753,-74003,-74.003,40.753,POINT (-74.003 40.753),True
40753,-74002,-74.002,40.753,POINT (-74.002 40.753),True
40753,-74001,-74.001,40.753,POINT (-74.001 40.753),True
40753,-74000,-74.0,40.753,POINT (-74 40.753),True
40753,-73999,-73.999,40.753,POINT (-73.999 40.753),True
40753,-73998,-73.998,40.753,POINT (-73.998 40.753),True
40753,-73997,-73.997,40.753,POINT (-73.997 40.753),True
40753,-73996,-73.996,40.753,POINT (-73.996 40.753),True
40753,-73995,-73.995,40.753,POINT (-73.995 40.753),True
40753,-73994,-73.994,40.753,POINT (-73.994 40.753),True
40753,-73993,-73.993,40.753,POINT (-73.99299999999999 40.753),True
40753,-73992,-73.992,40.753,POINT (-73.992 40.753),True
40753,-73991,-73.991,40.753,POINT (-73.991 40.753),True
40753,-73990,-73.99,40.753,POINT (-73.98999999999999 40.753),True
40753,-73989,-73.989,40.753,POINT (-73.989 40.753),True
40753,-73988,-73.988,40.753,POINT (-73.988 40.753),True
40753,-73987,-73.987,40.753,POINT (-73.98699999999999 40.753),True
40753,-73986,-73.986,40.753,POINT (-73.986 40.753),True
40753,-73985,-73.985,40.753,POINT (-73.985 40.753),True
40753,-73984,-73.984,40.753,POINT (-73.98399999999999 40.753),True
40753,-73983,-73.983,40.753,POINT (-73.983 40.753),True
40753,-73982,-73.982,40.753,POINT (-73.982 40.753),True
40753,-73981,-73.981,40.753,POINT (-73.98099999999999 40.753),True
40753,-73980,-73.98,40.753,POINT (-73.98 40.753),True
40753,-73979,-73.979,40.753,POINT (-73.979 40.753),True
40753,-73978,-73.978,40.753,POINT (-73.97799999999999 40.753),True
40753,-73977,-73.977,40.753,POINT (-73.977 40.753),True
40753,-73976,-73.976,40.753,POINT (-73.976 40.753),True
40753,-73975,-73.975,40.753,POINT (-73.97499999999999 40.753),True
40753,-73974,-73.974,40.753,POINT (-73.974 40.753),True
40753,-73973,-73.973,40.753,POINT (-73.973 40.753),True
40753,-73972,-73.972,40.753,POINT (-73.97199999999999 40.753),True
40753,-73971,-73.971,40.753,POINT (-73.971 40.753),True
40753,-73970,-73.97,40.753,POINT (-73.97 40.753),True
40753,-73969,-73.969,40.753,POINT (-73.96899999999999 40.753),True
40753,-73968,-73.968,40.753,POINT (-73.968 40.753),True
40753,-73967,-73.967,40.753,POINT (-73.967 40.753),True
40753,-73966,-73.966,40.753,POINT (-73.96599999999999 40.753),True
40753,-73965,-73.965,40.753,POINT (-73.965 40.753),True
40753,-73964,-73.964,40.753,POINT (-73.964 40.753),True
40753,-73959,-73.959,40.753,POINT (-73.959 40.753),True
40753,-73958,-73.958,40.753,POINT (-73.958 40.753),True
40753,-73957,-73.957,40.753,POINT (-73.95699999999999 40.753),True
40754,-74007,-74.007,40.754,POINT (-74.00700000000001 40.754),True
40754,-74006,-74.006,40.754,POINT (-74.006 40.754),True
40754,-74005,-74.005,40.754,POINT (-74.005 40.754),True
40754,-74004,-74.004,40.754,POINT (-74.004 40.754),True
40754,-74003,-74.003,40.754,POINT (-74.003 40.754),True
40754,-74002,-74.002,40.754,POINT (-74.002 40.754),True
40754,-74001,-74.001,40.754,POINT (-74.001 40.754),True
40754,-74000,-74.0,40.754,POINT (-74 40.754),True
40754,-73999,-73.999,40.754,POINT (-73.999 40.754),True
40754,-73998,-73.998,40.754,POINT (-73.998 40.754),True
40754,-73997,-73.997,40.754,POINT (-73.997 40.754),True
40754,-73996,-73.996,40.754,POINT (-73.996 40.754),True
40754,-73995,-73.995,40.754,POINT (-73.995 40.754),True
40754,-73994,-73.994,40.754,POINT (-73.994 40.754),True
40754,-73993,-73.993,40.754,POINT (-73.99299999999999 40.754),True
40754,-73992,-73.992,40.754,POINT (-73.992 40.754),True
40754,-73991,-73.991,40.754,POINT (-73.991 40.754),True
40754,-73990,-73.99,40.754,POINT (-73.98999999999999 40.754),True
40754,-73989,-73.989,40.754,POINT (-73.989 40.754),True
40754,-73988,-73.988,40.754,POINT (-73.988 40.754),True
40754,-73987,-73.987,40.754,POINT (-73.98699999999999 40.754),True
40754,-73986,-73.986,40.754,POINT (-73.986 40.754),True
40754,-73985,-73.985,40.754,POINT (-73.985 40.754),True
40754,-73984,-73.984,40.754,POINT (-73.98399999999999 40.754),True
40754,-73983,-73.983,40.754,POINT (-73.983 40.754),True
40754,-73982,-73.982,40.754,POINT (-73.982 40.754),True
40754,-73981,-73.981,40.754,POINT (-73.98099999999999 40.754),True
40754,-73980,-73.98,40.754,POINT (-73.98 40.754),True
40754,-73979,-73.979,40.754,POINT (-73.979 40.754),True
40754,-73978,-73.978,40.754,POINT (-73.97799999999999 40.754),True
40754,-73977,-73.977,40.754,POINT (-73.977 40.754),True
40754,-73976,-73.976,40.754,POINT (-73.976 40.754),True
40754,-73975,-73.975,40.754,POINT (-73.97499999999999 40.754),True
40754,-73974,-73.974,40.754,POINT (-73.974 40.754),True
40754,-73973,-73.973,40.754,POINT (-73.973 40.754),True
40754,-73972,-73.972,40.754,POINT (-73.97199999999999 40.754),True
40754,-73971,-73.971,40.754,POINT (-73.971 40.754),True
40754,-73970,-73.97,40.754,POINT (-73.97 40.754),True
40754,-73969,-73.969,40.754,POINT (-73.96899999999999 40.754),True
40754,-73968,-73.968,40.754,POINT (-73.968 40.754),True
40754,-73967,-73.967,40.754,POINT (-73.967 40.754),True
40754,-73966,-73.966,40.754,POINT (-73.96599999999999 40.754),True
40754,-73965,-73.965,40.754,POINT (-73.965 40.754),True
40754,-73964,-73.964,40.754,POINT (-73.964 40.754),True
40754,-73963,-73.963,40.754,POINT (-73.96299999999999 40.754),True
40754,-73958,-73.958,40.754,POINT (-73.958 40.754),True
40754,-73957,-73.957,40.754,POINT (-73.95699999999999 40.754),True
40754,-73956,-73.956,40.754,POINT (-73.956 40.754),True
40755,-74007,-74.007,40.755,POINT (-74.00700000000001 40.755),True
40755,-74006,-74.006,40.755,POINT (-74.006 40.755),True
40755,-74005,-74.005,40.755,POINT (-74.005 40.755),True
40755,-74004,-74.004,40.755,POINT (-74.004 40.755),True
40755,-74003,-74.003,40.755,POINT (-74.003 40.755),True
40755,-74002,-74.002,40.755,POINT (-74.002 40.755),True
40755,-74001,-74.001,40.755,POINT (-74.001 40.755),True
40755,-74000,-74.0,40.755,POINT (-74 40.755),True
40755,-73999,-73.999,40.755,POINT (-73.999 40.755),True
40755,-73998,-73.998,40.755,POINT (-73.998 40.755),True
40755,-73997,-73.997,40.755,POINT (-73.997 40.755),True
40755,-73996,-73.996,40.755,POINT (-73.996 40.755),True
40755,-73995,-73.995,40.755,POINT (-73.995 40.755),True
40755,-73994,-73.994,40.755,POINT (-73.994 40.755),True
40755,-73993,-73.993,40.755,POINT (-73.99299999999999 40.755),True
40755,-73992,-73.992,40.755,POINT (-73.992 40.755),True
40755,-73991,-73.991,40.755,POINT (-73.991 40.755),True
40755,-73990,-73.99,40.755,POINT (-73.98999999999999 40.755),True
40755,-73989,-73.989,40.755,POINT (-73.989 40.755),True
40755,-73988,-73.988,40.755,POINT (-73.988 40.755),True
40755,-73987,-73.987,40.755,POINT (-73.98699999999999 40.755),True
40755,-73986,-73.986,40.755,POINT (-73.986 40.755),True
40755,-73985,-73.985,40.755,POINT (-73.985 40.755),True
40755,-73984,-73.984,40.755,POINT (-73.98399999999999 40.755),True
40755,-73983,-73.983,40.755,POINT (-73.983 40.755),True
40755,-73982,-73.982,40.755,POINT (-73.982 40.755),True
40755,-73981,-73.981,40.755,POINT (-73.98099999999999 40.755),True
40755,-73980,-73.98,40.755,POINT (-73.98 40.755),True
40755,-73979,-73.979,40.755,POINT (-73.979 40.755),True
40755,-73978,-73.978,40.755,POINT (-73.97799999999999 40.755),True
40755,-73977,-73.977,40.755,POINT (-73.977 40.755),True
40755,-73976,-73.976,40.755,POINT (-73.976 40.755),True
40755,-73975,-73.975,40.755,POINT (-73.97499999999999 40.755),True
40755,-73974,-73.974,40.755,POINT (-73.974 40.755),True
40755,-73973,-73.973,40.755,POINT (-73.973 40.755),True
40755,-73972,-73.972,40.755,POINT (-73.97199999999999 40.755),True
40755,-73971,-73.971,40.755,POINT (-73.971 40.755),True
40755,-73970,-73.97,40.755,POINT (-73.97 40.755),True
40755,-73969,-73.969,40.755,POINT (-73.96899999999999 40.755),True
40755,-73968,-73.968,40.755,POINT (-73.968 40.755),True
40755,-73967,-73.967,40.755,POINT (-73.967 40.755),True
40755,-73966,-73.966,40.755,POINT (-73.96599999999999 40.755),True
40755,-73965,-73.965,40.755,POINT (-73.965 40.755),True
40755,-73964,-73.964,40.755,POINT (-73.964 40.755),True
40755,-73963,-73.963,40.755,POINT (-73.96299999999999 40.755),True
40755,-73962,-73.962,40.755,POINT (-73.962 40.755),True
40755,-73957,-73.957,40.755,POINT (-73.95699999999999 40.755),True
40755,-73956,-73.956,40.755,POINT (-73.956 40.755),True
40755,-73955,-73.955,40.755,POINT (-73.955 40.755),True
40756,-74006,-74.006,40.756,POINT (-74.006 40.756),True
40756,-74005,-74.005,40.756,POINT (-74.005 40.756),True
40756,-74004,-74.004,40.756,POINT (-74.004 40.756),True
40756,-74003,-74.003,40.756,POINT (-74.003 40.756),True
40756,-74002,-74.002,40.756,POINT (-74.002 40.756),True
40756,-74001,-74.001,40.756,POINT (-74.001 40.756),True
40756,-74000,-74.0,40.756,POINT (-74 40.756),True
40756,-73999,-73.999,40.756,POINT (-73.999 40.756),True
40756,-73998,-73.998,40.756,POINT (-73.998 40.756),True
40756,-73997,-73.997,40.756,POINT (-73.997 40.756),True
40756,-73996,-73.996,40.756,POINT (-73.996 40.756),True
40756,-73995,-73.995,40.756,POINT (-73.995 40.756),True
40756,-73994,-73.994,40.756,POINT (-73.994 40.756),True
40756,-73993,-73.993,40.756,POINT (-73.99299999999999 40.756),True
40756,-73992,-73.992,40.756,POINT (-73.992 40.756),True
40756,-73991,-73.991,40.756,POINT (-73.991 40.756),True
40756,-73990,-73.99,40.756,POINT (-73.98999999999999 40.756),True
40756,-73989,-73.989,40.756,POINT (-73.989 40.756),True
40756,-73988,-73.988,40.756,POINT (-73.988 40.756),True
40756,-73987,-73.987,40.756,POINT (-73.98699999999999 40.756),True
40756,-73986,-73.986,40.756,POINT (-73.986 40.756),True
40756,-73985,-73.985,40.756,POINT (-73.985 40.756),True
40756,-73984,-73.984,40.756,POINT (-73.98399999999999 40.756),True
40756,-73983,-73.983,40.756,POINT (-73.983 40.756),True
40756,-73982,-73.982,40.756,POINT (-73.982 40.756),True
40756,-73981,-73.981,40.756,POINT (-73.98099999999999 40.756),True
40756,-73980,-73.98,40.756,POINT (-73.98 40.756),True
40756,-73979,-73.979,40.756,POINT (-73.979 40.756),True
40756,-73978,-73.978,40.756,POINT (-73.97799999999999 40.756),True
40756,-73977,-73.977,40.756,POINT (-73.977 40.756),True
40756,-73976,-73.976,40.756,POINT (-73.976 40.756),True
40756,-73975,-73.975,40.756,POINT (-73.97499999999999 40.756),True
40756,-73974,-73.974,40.756,POINT (-73.974 40.756),True
40756,-73973,-73.973,40.756,POINT (-73.973 40.756),True
40756,-73972,-73.972,40.756,POINT (-73.97199999999999 40.756),True
40756,-73971,-73.971,40.756,POINT (-73.971 40.756),True
40756,-73970,-73.97,40.756,POINT (-73.97 40.756),True
40756,-73969,-73.969,40.756,POINT (-73.96899999999999 40.756),True
40756,-73968,-73.968,40.756,POINT (-73.968 40.756),True
40756,-73967,-73.967,40.756,POINT (-73.967 40.756),True
40756,-73966,-73.966,40.756,POINT (-73.96599999999999 40.756),True
40756,-73965,-73.965,40.756,POINT (-73.965 40.756),True
40756,-73964,-73.964,40.756,POINT (-73.964 40.756),True
40756,-73963,-73.963,40.756,POINT (-73.96299999999999 40.756),True
40756,-73962,-73.962,40.756,POINT (-73.962 40.756),True
40756,-73961,-73.961,40.756,POINT (-73.961 40.756),True
40756,-73956,-73.956,40.756,POINT (-73.956 40.756),True
40756,-73955,-73.955,40.756,POINT (-73.955 40.756),True
40756,-73954,-73.954,40.756,POINT (-73.95399999999999 40.756),True
40757,-74005,-74.005,40.757,POINT (-74.005 40.757),True
40757,-74004,-74.004,40.757,POINT (-74.004 40.757),True
40757,-74003,-74.003,40.757,POINT (-74.003 40.757),True
40757,-74002,-74.002,40.757,POINT (-74.002 40.757),True
40757,-74001,-74.001,40.757,POINT (-74.001 40.757),True
40757,-74000,-74.0,40.757,POINT (-74 40.757),True
40757,-73999,-73.999,40.757,POINT (-73.999 40.757),True
40757,-73998,-73.998,40.757,POINT (-73.998 40.757),True
40757,-73997,-73.997,40.757,POINT (-73.997 40.757),True
40757,-73996,-73.996,40.757,POINT (-73.996 40.757),True
40757,-73995,-73.995,40.757,POINT (-73.995 40.757),True
40757,-73994,-73.994,40.757,POINT (-73.994 40.757),True
40757,-73993,-73.993,40.757,POINT (-73.99299999999999 40.757),True
40757,-73992,-73.992,40.757,POINT (-73.992 40.757),True
40757,-73991,-73.991,40.757,POINT (-73.991 40.757),True
40757,-73990,-73.99,40.757,POINT (-73.98999999999999 40.757),True
40757,-73989,-73.989,40.757,POINT (-73.989 40.757),True
40757,-73988,-73.988,40.757,POINT (-73.988 40.757),True
40757,-73987,-73.987,40.757,POINT (-73.98699999999999 40.757),True
40757,-73986,-73.986,40.757,POINT (-73.986 40.757),True
40757,-73985,-73.985,40.757,POINT (-73.985 40.757),True
40757,-73984,-73.984,40.757,POINT (-73.98399999999999 40.757),True
40757,-73983,-73.983,40.757,POINT (-73.983 40.757),True
40757,-73982,-73.982,40.757,POINT (-73.982 40.757),True
40757,-73981,-73.981,40.757,POINT (-73.98099999999999 40.757),True
40757,-73980,-73.98,40.757,POINT (-73.98 40.757),True
40757,-73979,-73.979,40.757,POINT (-73.979 40.757),True
40757,-73978,-73.978,40.757,POINT (-73.97799999999999 40.757),True
40757,-73977,-73.977,40.757,POINT (-73.977 40.757),True
40757,-73976,-73.976,40.757,POINT (-73.976 40.757),True
40757,-73975,-73.975,40.757,POINT (-73.97499999999999 40.757),True
40757,-73974,-73.974,40.757,POINT (-73.974 40.757),True
40757,-73973,-73.973,40.757,POINT (-73.973 40.757),True
40757,-73972,-73.972,40.757,POINT (-73.97199999999999 40.757),True
40757,-73971,-73.971,40.757,POINT (-73.971 40.757),True
40757,-73970,-73.97,40.757,POINT (-73.97 40.757),True
40757,-73969,-73.969,40.757,POINT (-73.96899999999999 40.757),True
40757,-73968,-73.968,40.757,POINT (-73.968 40.757),True
40757,-73967,-73.967,40.757,POINT (-73.967 40.757),True
40757,-73966,-73.966,40.757,POINT (-73.96599999999999 40.757),True
40757,-73965,-73.965,40.757,POINT (-73.965 40.757),True
40757,-73964,-73.964,40.757,POINT (-73.964 40.757),True
40757,-73963,-73.963,40.757,POINT (-73.96299999999999 40.757),True
40757,-73962,-73.962,40.757,POINT (-73.962 40.757),True
40757,-73961,-73.961,40.757,POINT (-73.961 40.757),True
40757,-73960,-73.96,40.757,POINT (-73.95999999999999 40.757),True
40757,-73955,-73.955,40.757,POINT (-73.955 40.757),True
40757,-73954,-73.954,40.757,POINT (-73.95399999999999 40.757),True
40757,-73953,-73.953,40.757,POINT (-73.953 40.757),True
40758,-74005,-74.005,40.758,POINT (-74.005 40.758),True
40758,-74004,-74.004,40.758,POINT (-74.004 40.758),True
40758,-74003,-74.003,40.758,POINT (-74.003 40.758),True
40758,-74002,-74.002,40.758,POINT (-74.002 40.758),True
40758,-74001,-74.001,40.758,POINT (-74.001 40.758),True
40758,-74000,-74.0,40.758,POINT (-74 40.758),True
40758,-73999,-73.999,40.758,POINT (-73.999 40.758),True
40758,-73998,-73.998,40.758,POINT (-73.998 40.758),True
40758,-73997,-73.997,40.758,POINT (-73.997 40.758),True
40758,-73996,-73.996,40.758,POINT (-73.996 40.758),True
40758,-73995,-73.995,40.758,POINT (-73.995 40.758),True
40758,-73994,-73.994,40.758,POINT (-73.994 40.758),True
40758,-73993,-73.993,40.758,POINT (-73.99299999999999 40.758),True
40758,-73992,-73.992,40.758,POINT (-73.992 40.758),True
40758,-73991,-73.991,40.758,POINT (-73.991 40.758),True
40758,-73990,-73.99,40.758,POINT (-73.98999999999999 40.758),True
40758,-73989,-73.989,40.758,POINT (-73.989 40.758),True
